Order ID,Order Date,Region,Product Category,Sales Amount,Quantity Sold,Discount (%),Profit
e42346cc,2023-05-05,West,Furniture,4076.54,29,35,65.83
9935f1a3,2024-05-12,East,Sports,4516.3,25,39,838.56
88be379b,2023-12-07,East,Clothing,1558.12,40,15,781.89
e2852c32,2024-07-08,West,Furniture,4810.71,49,35,275.95
921b9218,2023-06-30,West,Electronics,2282,23,17,1392.85
3faf0a6f,2023-09-01,East,Groceries,2655.04,38,5,1694.46
70f87b97,2023-05-30,South,Clothing,2833.82,21,45,500.74
227ca7d4,2024-07-28,North,Clothing,1402.05,41,25,373.68
ff7df9e3,2024-09-29,West,Sports,346.9,25,20,851.34
21156848,2024-07-23,East,Sports,4906.35,2,30,713.5
d73de466,2023-11-09,North,Groceries,1923.41,21,36,1102.13
a40db388,2023-04-21,South,Clothing,1223.13,17,30,1512.77
bf1ed0d7,2023-12-12,South,Electronics,1650.09,31,30,89.97
5f3ccaa9,2024-09-03,East,Groceries,453.96,30,33,1455.15
329c66b7,2023-06-29,East,Sports,4309.36,31,7,1537.48
bdd041a7,2023-09-19,North,Groceries,644.5,46,39,892.64
80f545db,2023-06-08,North,Furniture,2648.77,30,18,308.19
4e3c8024,2024-05-10,South,Sports,2893.19,4,49,1143.15
eb24ecc5,2024-04-26,South,Clothing,620.91,13,11,1607.9
f3e04392,2022-12-16,East,Groceries,3226.62,40,33,748.9
a74c977f,2023-05-22,East,Furniture,2190.18,20,34,361.78
a22f3711,2023-11-04,North,Furniture,1999.25,8,29,911.69
fefcfe55,2023-12-03,West,Electronics,2705.91,49,50,1755.2
507786df,2023-06-30,East,Electronics,899.21,34,37,1805.73
e9e67f2d,2023-03-16,West,Electronics,4674.39,31,3,304.47
3c0490bd,2024-09-30,West,Electronics,4807.62,1,50,50.27
971ded8a,2023-06-06,East,Clothing,4897.24,31,10,613.87
3747323c,2023-02-17,North,Sports,2496.88,32,18,1043.77
27986651,2024-04-12,East,Electronics,4927.49,16,46,310.49
4fd09d62,2024-04-10,North,Furniture,468.24,18,36,1166.62
b22552d3,2024-02-20,South,Groceries,2619.27,9,14,772.72
21456210,2023-09-05,North,Electronics,168.37,19,44,10.78
823fd645,2023-05-23,North,Electronics,3750.54,24,37,259.21
b407768f,2024-02-25,South,Clothing,2348.12,48,33,1730.9
a1714175,2024-06-08,West,Electronics,4819.44,13,27,1848.62
cc120327,2023-05-09,South,Sports,441.22,43,24,436.65
bac920bf,2023-07-06,East,Electronics,3205.64,21,36,987.27
10f25169,2023-01-05,North,Furniture,4014.66,26,3,796.65
83222da5,2023-11-19,East,Clothing,1213.03,26,26,1169.32
7e0f0855,2024-01-27,East,Electronics,4097.43,40,28,1921.63
7e7de194,2024-08-24,East,Groceries,4619.38,2,29,308.64
a998aad4,2024-05-10,North,Sports,1006.62,50,21,1134.71
e2daec73,2024-07-13,East,Groceries,4965.26,44,6,1360.23
73af8ca4,2023-07-10,East,Furniture,1023.7,6,46,971.14
b5d22db1,2023-12-27,North,Furniture,1677.17,38,37,561.43
e22d372f,2024-11-15,West,Electronics,1396.36,1,37,389.28
34ce1665,2023-08-27,East,Sports,1755.61,19,12,1282.05
a5029e4c,2023-01-10,North,Furniture,3135.15,42,44,788.46
59b68ad8,2023-02-21,West,Clothing,128.58,1,3,299.42
d541f859,2022-12-13,East,Groceries,1164.88,42,24,717.48
342d08c2,2023-05-09,East,Sports,3227.11,43,49,640.62
ea55cb2b,2023-07-21,East,Electronics,3444.45,4,13,1816.62
f6817a94,2023-07-11,North,Clothing,868.1,35,41,276.49
9576cf0a,2023-07-11,West,Sports,1876.98,34,50,1779
02cfa194,2023-11-22,North,Groceries,1003.59,37,20,1398.75
43100c2f,2023-10-26,South,Furniture,4859.71,20,12,1425.42
828b79e9,2022-11-19,North,Groceries,1094.95,1,9,1259.64
ab1addcf,2023-11-23,South,Furniture,3356.41,9,40,1945.6
23ee7364,2024-04-29,North,Electronics,718.33,9,43,474.76
445dbc31,2023-03-23,South,Clothing,990.22,28,8,1818.72
140b734f,2024-04-16,South,Furniture,3721.56,33,16,1847.47
cdc980a6,2024-11-03,North,Clothing,4362.19,25,20,290.37
e1945db0,2023-10-06,West,Clothing,715.72,2,18,416.51
bf4425a6,2023-11-13,North,Electronics,2478.89,15,48,1843.45
2701fd7c,2023-03-03,West,Sports,3936.66,40,9,39.24
4c4068b1,2024-06-23,West,Clothing,3245.69,16,49,1809.73
ea0b98f8,2023-01-06,South,Electronics,1254.57,7,18,147.32
53f0f488,2024-08-26,South,Furniture,1037.16,49,36,425.24
89e81894,2024-03-03,South,Electronics,1942.19,3,36,755.4
58557a81,2023-08-21,South,Furniture,1344.14,27,24,391.4
ba79964d,2024-08-13,North,Sports,4522.67,33,9,1460.56
b4d3fb0d,2024-04-06,East,Clothing,572.32,16,27,881.66
babec3c4,2023-09-30,South,Electronics,3223.34,8,47,145.26
38d68160,2023-09-05,East,Electronics,784.37,15,7,153.91
3937850,2024-06-05,South,Furniture,3109.05,30,17,1934.57
1b7bef4b,2023-01-31,North,Electronics,1190.59,49,31,455.55
78ea07d8,2024-04-24,East,Groceries,4020.73,31,50,122.4
b2aa8122,2023-08-16,North,Sports,4770.42,23,35,1375.09
d8ddac7c,2024-02-12,West,Sports,3501.33,17,39,700.39
0ccefef5,2024-01-01,North,Clothing,2036.22,45,45,318.29
e6eb9b68,2024-04-27,South,Clothing,3689.03,48,1,319.06
3a964d2f,2024-03-06,South,Clothing,3674.59,4,10,125.49
8f482c7a,2023-02-05,West,Electronics,1963.89,48,33,831.46
6a1f8a77,2024-03-30,East,Sports,585.04,6,20,1320.94
a59e0918,2023-03-22,East,Electronics,156.09,10,30,1580.47
7f52516a,2024-08-23,South,Groceries,2250.55,30,26,1759.81
385d3966,2024-08-30,East,Clothing,4255.59,20,8,230.39
fe31a5e7,2024-04-04,North,Groceries,149.54,14,20,1164.07
9ffa311d,2023-10-03,South,Sports,2772.06,44,47,194.14
057574a2,2024-05-30,South,Sports,4177.61,29,37,1970.17
d4f13469,2023-07-17,South,Groceries,2134.53,39,5,481.83
66aebe90,2023-01-18,South,Electronics,4207.33,14,10,343.44
f6f9d475,2023-03-08,South,Sports,3947.07,4,47,937.33
433a6101,2023-09-06,North,Furniture,328.45,31,6,827.41
a01a8322,2023-10-28,South,Groceries,3483.66,15,47,1935.92
52d02a02,2024-02-02,East,Groceries,4797.65,23,2,1083.06
3b2a5547,2024-06-03,North,Sports,2214.63,44,40,559.43
80d9a47e,2023-05-20,North,Furniture,1101.95,22,29,411.07
d5b8078a,2023-02-08,West,Furniture,1356.32,47,40,1078.63
09a9b895,2023-07-24,South,Groceries,4350.81,28,17,1813.26
45f08403,2022-12-06,South,Sports,3843.87,23,35,740.16
1a6525d0,2024-02-03,South,Clothing,1421.15,44,29,1661.02
e8184147,2024-04-05,East,Sports,4327.33,7,42,118.37
e70d5814,2023-05-18,South,Sports,3898.61,26,15,944.31
65847f4b,2024-01-18,North,Furniture,3768.29,43,15,1534.97
079ca949,2023-02-06,East,Groceries,162.46,11,47,1863.99
f254757e,2023-06-29,East,Clothing,4757.42,13,47,741.02
b8c29f3a,2023-05-17,North,Clothing,572.09,47,10,1989.16
99cd7f97,2024-08-27,North,Sports,232.87,25,12,127.12
d191618a,2023-01-01,North,Furniture,1226.76,31,28,1792.36
e756ffcf,2022-12-03,South,Electronics,2838.52,2,6,1253.8
762fdc58,2024-03-25,South,Sports,1870.44,33,12,1635.84
483719c1,2023-04-25,South,Sports,603.21,30,18,966.86
621f90f7,2023-07-29,East,Clothing,3856.69,1,15,1956.89
8a85f6a5,2024-03-09,West,Sports,2317.06,16,33,88.54
ee58e343,2024-08-08,South,Electronics,3308.02,44,48,1334.64
a54a4966,2023-07-27,South,Groceries,4304.01,6,9,392.35
1.85E+07,2023-06-30,East,Clothing,3684.64,33,37,1001.06
560a63a5,2023-05-12,South,Groceries,4223.14,18,41,971
a7761ded,2022-11-25,South,Clothing,3864.52,46,16,1979.92
e191a4c8,2023-11-29,West,Electronics,3433.48,27,20,1084.7
d8dbbb74,2023-10-20,North,Furniture,717.28,20,46,1143.34
21aa59a3,2023-01-31,East,Furniture,3358.3,11,28,586.18
d83e91c6,2024-06-01,South,Electronics,3392.79,10,20,41.62
c09e06de,2022-12-04,South,Electronics,2344.38,21,39,10.25
afad1207,2024-06-29,East,Furniture,3053.62,17,24,1101.87
2f1369b8,2024-05-30,East,Electronics,2082.46,3,41,807.32
2def638d,2023-10-27,East,Groceries,393.85,16,43,795.35
9468c0ba,2023-07-21,East,Groceries,1527.85,16,23,655.84
c4df7331,2023-10-27,North,Furniture,1336.82,31,4,1051.5
3d6b12b9,2024-11-03,West,Electronics,2301.16,14,34,505.12
0e9d617d,2024-01-08,North,Electronics,4427.05,27,20,530.61
9ac105e4,2023-07-09,East,Furniture,1303.48,5,32,243.74
62e5e17c,2024-03-23,South,Clothing,191.14,1,20,1991.61
7dd79697,2024-10-03,North,Sports,3737.58,34,34,1764.51
88fac09c,2023-02-03,East,Clothing,2511.24,40,24,645.36
2f7cee48,2024-09-07,North,Clothing,4455.44,12,13,272.15
9a07203e,2024-10-12,West,Electronics,3067.32,13,13,590.93
d60f051d,2023-10-07,South,Groceries,1375.71,32,4,466.4
4a0a9dd4,2024-05-13,South,Electronics,3755.51,34,29,942.56
4ab4fe7e,2023-01-12,East,Electronics,4889.93,18,12,1622.88
f317ed51,2022-12-30,South,Clothing,137.62,1,41,973.19
a982e682,2022-12-26,West,Sports,487.98,1,27,186.18
c52fee59,2023-12-17,South,Groceries,3253.76,7,7,1370.68
e8221919,2023-09-22,West,Sports,266.07,31,28,162.22
3d87f467,2023-12-13,West,Electronics,3033.79,5,47,427.74
edae3945,2023-02-18,South,Groceries,4368.24,15,17,88.18
448eb47d,2023-07-04,West,Electronics,4943.18,23,45,1194.83
fab2038b,2024-05-22,North,Furniture,288.57,26,23,224.32
09f981d9,2023-09-12,North,Groceries,1128.47,39,19,827.52
079b884e,2024-07-22,South,Electronics,4579.79,7,42,574.68
12671598,2024-05-27,West,Clothing,3312.07,24,43,1359.07
4bbefeb1,2023-05-07,South,Clothing,3076.36,33,28,350.44
a8130259,2024-09-23,East,Groceries,4708.64,47,25,1313.89
279a1489,2023-03-27,South,Sports,1039.68,4,34,1597.05
1acb5875,2023-01-14,South,Groceries,4730.28,10,13,1692.18
d451c552,2023-07-26,South,Clothing,1193.68,8,33,870.91
932cdb41,2023-10-25,South,Electronics,4294.92,16,39,468.76
00d12276,2023-06-24,North,Clothing,814.51,31,6,476.4
a3ed5eb4,2024-02-18,East,Sports,2645.86,50,20,961.35
4ead22cc,2024-02-27,East,Sports,2184.25,35,12,1601.93
b330e404,2023-04-17,West,Sports,3854.58,41,17,1921.99
cb4891cf,2023-01-22,North,Sports,3986.72,10,21,1048.23
e1d245e6,2024-07-31,South,Clothing,4395.31,27,37,943.73
6e8ecbc7,2023-02-06,West,Clothing,4477.29,16,14,1492.81
b02e0dd8,2024-04-08,South,Electronics,2408.68,28,34,333
c4b0ea95,2023-04-09,South,Electronics,2353.07,18,10,652.19
4c1b9ccf,2024-05-21,West,Electronics,1112.91,13,16,216.38
43270db8,2023-09-03,South,Furniture,3552.32,48,1,43.19
d5c537ae,2024-10-20,North,Electronics,1357.24,22,45,1220.17
d9c275c5,2023-05-18,North,Groceries,2276.84,20,12,1706.41
947ca9b4,2024-05-13,West,Groceries,4020.94,48,34,835.85
36d00ce0,2024-01-08,East,Clothing,4845.59,5,30,1254.26
e4b891cf,2024-04-14,East,Clothing,1580.23,6,3,522.07
5dcbd357,2024-03-17,West,Furniture,2322.61,28,9,319.53
01299fdf,2023-03-19,South,Groceries,231.26,42,1,1747.98
1748dd66,2024-11-08,North,Clothing,4453.91,28,34,191.11
75de28f1,2024-02-04,South,Furniture,2442.34,4,30,29.03
fcafca80,2024-08-25,South,Clothing,4948.27,26,14,1656.15
65d12f78,2022-12-22,South,Sports,4331.84,3,21,805.69
f149d3d2,2024-06-29,West,Groceries,4682.37,23,37,1751.81
d84894d7,2023-05-18,South,Clothing,1758.71,18,45,1930.78
b07fcea4,2023-03-16,East,Electronics,4863.32,30,1,1462.21
c5a3f8dc,2024-03-13,West,Sports,3366.39,47,17,1506.81
46fa033e,2023-06-05,East,Clothing,1817.29,4,29,1736.74
b55f27ce,2023-02-27,South,Electronics,1926.5,12,46,1252.84
0cc965b5,2024-10-12,West,Furniture,1217.85,34,17,1886.4
9e86ab58,2023-09-01,West,Electronics,4492.39,2,45,891.23
efe09734,2024-08-30,West,Electronics,2800.38,24,14,341
31dd06b3,2023-07-11,East,Sports,2423.49,43,44,1615.3
37b895bf,2024-02-06,North,Sports,1420.98,10,38,615.42
fad5612e,2024-06-29,South,Sports,1195.25,47,15,1469.37
f41a4ae0,2024-10-20,North,Furniture,905.79,33,25,496.7
7f8eeaf6,2023-11-14,West,Clothing,3391.89,8,42,1030.2
a6e52686,2024-03-16,South,Furniture,4618.49,35,48,299.32
1813d862,2024-08-20,East,Sports,4209.94,21,2,240.07
c485f296,2024-03-16,North,Sports,2364.48,9,19,714.96
0e86a206,2023-08-18,West,Sports,2838.02,42,35,159.92
af22eedb,2024-08-09,East,Electronics,3585.99,40,16,1213.96
76b4b7b7,2023-01-21,East,Furniture,4057.15,38,46,1086.68
72790eae,2024-07-03,North,Electronics,2879,35,11,472.97
209fa79e,2024-04-18,West,Furniture,3981.73,30,27,929.39
dc34427b,2024-08-05,West,Clothing,4767.07,46,30,311.24
dfec60fa,2024-08-09,South,Clothing,2323.48,42,17,1705.07
8c8af026,2023-09-19,East,Electronics,1065.66,6,38,923.18
edc6bc2d,2023-12-20,East,Electronics,1800.61,22,7,1503.79
0.00E+00,2023-08-14,East,Electronics,2963.98,16,4,1304.52
c5241633,2023-02-15,North,Clothing,234.41,11,13,555.7
a2153b0b,2023-10-13,South,Electronics,686.97,41,28,1121.13
e08b1404,2023-09-20,West,Electronics,4297.51,1,25,1916.93
d79ecfbd,2023-05-29,South,Clothing,3319.59,21,47,318.7
35456278,2023-04-13,South,Furniture,2813.51,21,12,1286.17
be0a313e,2024-05-03,South,Clothing,1507.1,49,15,1313.32
98e29cab,2024-04-10,North,Electronics,2437.12,38,32,1919.52
08f99c22,2023-01-20,West,Clothing,3666.81,11,44,1309.78
ca5018ff,2023-12-29,South,Groceries,663.06,35,46,1483.75
ff3bbe8b,2023-04-28,North,Sports,227.44,3,48,1292.62
15bb032a,2024-07-16,North,Electronics,461.79,6,43,1679.2
d744f0a0,2024-04-09,West,Furniture,3544.22,11,28,1059.59
ae8e87cc,2023-05-10,East,Sports,1479.86,49,24,421.02
9dbf1086,2024-10-12,West,Furniture,3478.09,14,40,1102.24
a394b1df,2024-09-15,South,Groceries,2772.68,19,16,964.77
87358d67,2024-02-20,East,Clothing,3402.92,33,50,1276.44
79a9307e,2024-01-15,East,Sports,3272.23,19,15,427.55
f612b9c0,2023-07-10,West,Furniture,1222.76,50,46,44.18
a89b38c0,2024-09-30,East,Furniture,3936.04,14,44,1732.1
7abe74ec,2023-08-18,North,Sports,4457.15,13,9,196.67
3d17f912,2023-01-28,West,Groceries,4430.29,45,43,1648.55
4c202628,2023-10-23,North,Furniture,1119.46,35,45,1037.42
ed2b741d,2024-08-19,West,Groceries,2512.62,41,10,1117.59
5b208ae7,2023-06-26,North,Clothing,4978.15,32,11,446.64
75137379,2023-10-22,South,Clothing,1396.94,18,6,998.57
899fb2ae,2023-01-19,East,Groceries,2314.3,16,12,42.32
ecee55e9,2023-04-30,West,Groceries,259.1,21,23,1444.86
a88d9ca2,2024-09-27,West,Furniture,1779.22,37,11,180.62
f551e79e,2023-10-13,East,Groceries,4665.82,1,41,259.86
caa4e520,2023-03-03,West,Groceries,1043.6,18,17,292.65
b2337353,2024-03-12,West,Furniture,2425.34,41,35,1769.89
b3d45910,2023-01-21,South,Clothing,219.14,20,0,1768.2
5d2254c6,2024-02-22,South,Sports,4735.98,29,23,501.68
5a9c42f1,2023-06-05,East,Groceries,3327.6,12,47,942.94
d686cafa,2024-11-09,West,Clothing,2156.81,19,38,1845.55
c0f64814,2024-05-10,East,Furniture,1543.73,49,20,1001.38
204bd842,2024-05-12,North,Electronics,900.88,43,21,259.85
03d69fbc,2023-09-01,North,Groceries,4613.57,9,42,1708.34
95ccd668,2022-12-10,North,Groceries,3416.19,37,25,658.33
88d6fd7f,2024-02-28,West,Sports,2450.53,1,17,1499.13
b7b88fe9,2024-06-27,West,Clothing,2135.16,7,16,701.8
4783c075,2024-09-06,North,Sports,4304.57,28,13,1863.71
68a63d96,2023-09-25,South,Electronics,4782.06,14,20,235.35
ab935e54,2023-11-11,South,Electronics,3478.83,13,25,736
47ed2dad,2024-10-17,North,Electronics,553.11,9,35,216.43
bf82cf98,2024-08-21,South,Sports,3938.69,22,41,1015.67
8983bfb7,2024-10-12,North,Electronics,2142.14,48,26,488.29
fc7cf658,2023-03-01,North,Clothing,3176.95,47,21,1588.98
84c6a563,2023-03-23,North,Electronics,4643.45,13,1,1261.87
ce54d65d,2024-06-14,North,Electronics,1584.27,14,32,1603.97
9f2423ab,2023-05-13,West,Sports,779.7,49,8,915.88
7031606,2022-12-26,North,Clothing,122.44,18,8,377.99
e7f65c32,2023-12-22,West,Sports,629.25,19,37,1462.21
c8c24dda,2024-04-15,West,Furniture,913.95,2,16,855.46
b9272f17,2023-11-05,East,Furniture,4180.58,40,10,1644.75
92bdd41e,2024-11-03,North,Furniture,195.69,25,30,106.59
5b0e54bd,2023-09-02,North,Groceries,544.59,2,23,377.61
05a6c579,2022-11-25,West,Sports,1947.08,10,45,769.1
77c75a98,2023-03-10,South,Electronics,4648.93,23,45,374.46
26e9b9e0,2024-03-12,East,Sports,3597.16,15,33,454.6
41523feb,2023-11-03,East,Clothing,3602.98,7,17,128.62
96a74dd5,2023-05-01,South,Furniture,524.3,5,13,340.88
50902ec9,2023-12-02,South,Groceries,1617.57,36,28,553.5
ceb75d03,2024-06-20,East,Furniture,2996.46,11,21,1604.11
80e21d5e,2023-09-09,South,Furniture,1729.65,46,35,578.12
f6aaded1,2023-12-08,South,Electronics,4962.94,49,1,660.29
d211b3cb,2023-02-03,North,Clothing,2089.99,46,35,1694.56
01d6337d,2023-12-22,West,Groceries,2962.8,44,5,1654
19b3f0ea,2024-06-29,East,Groceries,1067.72,40,31,286.75
a051342d,2024-04-10,North,Furniture,703.08,32,19,843.47
4492b260,2023-01-01,North,Furniture,1583.59,16,40,1123.36
8530307b,2023-12-09,East,Sports,2304.05,24,46,563.41
793b375f,2023-06-16,South,Clothing,1277.78,19,15,1624.44
eaf34ac7,2024-09-03,North,Furniture,432.59,34,25,194.48
01a02d60,2022-12-13,South,Furniture,4629.39,42,9,1277.26
e6612808,2024-03-02,East,Furniture,1556.03,25,29,404.02
497db4ad,2024-02-01,East,Electronics,1552.73,19,1,595.4
5b7c3a68,2024-10-08,East,Furniture,706.37,2,10,1503.71
19c5b07f,2023-06-30,North,Furniture,3362.77,31,33,1732.07
f01f0812,2023-02-01,North,Furniture,520.71,13,32,555.04
5f4637cf,2022-11-25,East,Furniture,1003.33,18,44,710.92
6735b820,2023-11-11,South,Clothing,1344.45,4,3,1122.75
cf9817a3,2023-11-09,East,Sports,1237.27,6,28,1262.42
1d23757b,2024-06-01,North,Furniture,1612.11,27,26,111.92
488d35cb,2023-12-18,East,Sports,3810.92,18,40,682.59
24973429,2024-02-20,West,Sports,3744.64,34,39,250.73
db473c91,2024-02-26,South,Clothing,2925.11,10,46,1659.23
08eee81e,2024-05-21,South,Clothing,916.39,45,3,1465.24
75c53743,2023-09-29,North,Groceries,4246.1,34,25,1359.26
3136897b,2024-06-07,North,Groceries,887.65,2,25,1913.95
b0ad0645,2024-05-09,West,Sports,3614.2,49,34,1676.25
6144fede,2024-01-21,East,Clothing,3600.64,25,6,445.69
5b0e7d2c,2023-08-27,South,Furniture,1566.53,28,30,879.19
4d6039e1,2023-01-24,North,Clothing,234.62,17,29,817.22
c81f0dfd,2023-07-26,South,Clothing,2122.6,24,45,385.28
79448d98,2023-09-11,West,Clothing,1440.49,13,20,189.19
f437c5a7,2024-06-13,West,Groceries,2572.83,28,17,1922.33
ee383142,2023-07-20,South,Clothing,4248.35,14,43,112.48
57024d35,2023-03-26,South,Furniture,2817.92,42,10,1531.19
9e340c5e,2023-11-23,East,Sports,2403.42,36,1,1954.97
3f3ede71,2024-01-25,East,Furniture,2665.81,28,33,1197.34
42e19c93,2023-08-13,West,Sports,2086.35,38,24,1393.59
1da016a2,2023-06-25,East,Sports,1872.95,23,12,234.97
fd5ca087,2023-10-20,West,Electronics,3750.23,50,44,296
547894a1,2024-10-19,North,Clothing,870.04,19,37,356.29
892723ff,2024-05-19,North,Sports,1075.41,45,16,1403.58
fa97def4,2023-01-29,South,Electronics,506.69,38,27,1442.18
a86bafbc,2023-07-15,East,Clothing,873.61,24,28,545.9
51a01897,2024-08-22,South,Clothing,1511.81,45,6,460.81
018d49e6,2022-11-21,North,Clothing,2598.04,21,9,866.87
1b865a28,2023-12-17,West,Electronics,2450.06,38,27,1529.47
fc856e26,2022-12-18,West,Clothing,2846.09,38,42,686.21
9f9535a5,2024-07-09,North,Sports,1488.09,33,25,1030.74
d6877d82,2023-08-13,South,Sports,2115.97,48,21,1973.05
aab098bd,2024-06-21,East,Electronics,4876.94,8,44,1575.73
f88d316a,2023-01-18,North,Clothing,2741.33,29,43,774.42
4ee91f92,2023-12-26,West,Clothing,2051.67,23,44,1599.75
424f6596,2023-07-17,South,Sports,3459.39,12,24,962.6
2260ab6c,2024-03-18,North,Furniture,4858.08,39,4,761.71
ec440190,2023-08-18,North,Clothing,1448.7,27,40,1663.21
5308d287,2023-12-17,North,Electronics,255.52,15,22,1860.97
4ded3bca,2022-11-18,South,Clothing,2814.33,26,1,619.33
aeb5e2dd,2024-09-02,North,Sports,758.63,21,5,646.28
85affaa8,2024-05-29,North,Groceries,2994.78,7,9,548.35
f0e7eed0,2024-04-22,East,Furniture,2023.63,44,28,1174.66
515b7b55,2023-12-13,West,Clothing,2399.54,21,31,788.04
7359054b,2022-11-29,South,Groceries,3374.21,6,0,1209.25
568d471f,2024-07-05,East,Furniture,608.05,40,30,591.05
7a4aa2d7,2023-06-23,South,Clothing,4077.2,45,5,501.45
8e8f234c,2023-09-26,East,Clothing,4771.23,14,20,140.6
209f3218,2024-05-20,South,Electronics,4931.93,2,16,1931.16
51e10f8f,2023-12-28,North,Groceries,4373.61,3,48,1570.19
1766c8d4,2023-08-05,South,Sports,2362.23,17,17,1712.85
0f98cbf2,2023-11-29,South,Furniture,395.74,36,49,1699.19
18cf5f2a,2023-02-03,South,Electronics,3187.48,48,49,395.29
b7647592,2024-02-16,West,Sports,2283.91,26,9,688.35
5cfaf7b8,2024-03-05,South,Electronics,746.92,11,20,1818.56
ac061898,2024-01-14,East,Groceries,1376.7,4,35,376.45
118f986a,2024-02-23,North,Groceries,1650.34,20,32,1196.56
95a11e67,2024-09-25,South,Furniture,712.58,36,2,1948.49
d7ac693d,2023-09-26,North,Clothing,3581.25,31,47,1598.74
a303aec5,2024-08-22,West,Clothing,343.9,26,9,981.23
5b4c0b14,2024-08-02,West,Sports,4365.06,26,6,1719.37
dd823831,2023-11-16,West,Sports,1058.85,30,14,398.64
d4716b50,2024-06-03,North,Furniture,2178.38,23,14,1362.61
d0a59b2e,2023-11-09,East,Electronics,332.56,22,14,1456.73
95a6a48a,2023-10-03,North,Sports,2300.55,32,46,730.62
35a4d509,2023-12-28,West,Electronics,1755.84,7,15,502.31
312eef57,2023-10-06,South,Electronics,3122.58,25,0,548.28
769f48a3,2023-07-19,West,Sports,4619.16,33,35,209.34
ebe1f0bb,2023-07-17,South,Clothing,836.32,3,49,1641.49
260d58de,2023-09-26,West,Groceries,1283.45,17,38,1692.03
83a3f09e,2024-01-19,South,Groceries,3426.39,37,21,1777.66
4facf67a,2022-12-07,East,Groceries,4779.91,27,20,1955.13
f38e450b,2023-06-08,North,Sports,2331.26,31,16,291.45
3c0e5570,2023-07-04,West,Clothing,621.86,49,12,1076.28
e1bf5833,2024-08-19,West,Clothing,70.19,7,6,211.85
cb6185fe,2023-09-21,South,Groceries,1384.29,31,39,1117.27
7eea010c,2023-11-13,South,Furniture,3526.56,47,33,540.95
262bf92f,2023-06-15,North,Sports,3698.84,12,42,636.57
375a2f78,2023-06-23,North,Clothing,608.85,45,29,1707.37
7158a2e3,2023-09-22,East,Groceries,2851.88,43,45,1769.2
96c904bd,2024-02-01,South,Groceries,1583.95,8,16,760.12
7416b009,2023-06-02,East,Furniture,991.66,19,15,1795.98
230b3e67,2024-05-09,North,Groceries,1467.57,5,31,311.83
ef78baf8,2024-04-19,North,Electronics,1385.29,48,32,364.03
e5867069,2024-05-08,West,Clothing,3935.93,20,39,1135.71
76bb107b,2023-07-08,South,Furniture,1018.33,3,26,1343.23
8e3a1169,2023-11-16,East,Groceries,165.09,39,10,1711.43
5ad9b5ae,2023-08-03,West,Groceries,2958.34,1,32,689.64
1d7b4759,2023-01-02,South,Clothing,1748.51,28,6,1292.22
f6954053,2022-12-19,East,Groceries,485.13,7,1,544.1
9d14ae61,2023-03-13,North,Clothing,3562.71,15,26,1032.01
fae808a5,2023-10-08,West,Groceries,3619.8,23,17,1810.83
465f3b4f,2024-06-13,North,Clothing,2570.06,20,30,1436.59
a63c8a41,2023-10-03,North,Clothing,3220.85,46,1,435.87
241bc458,2024-01-21,East,Sports,2470.21,33,16,1340.71
d46d86e2,2024-10-24,West,Furniture,4601.29,21,11,1870.9
c83a8538,2023-09-12,East,Furniture,494.42,43,14,742.75
f77b3bab,2024-03-05,West,Sports,3212,24,15,268.92
49ae3b64,2023-05-17,South,Groceries,3161.12,34,50,322.64
4e21e954,2023-01-01,North,Groceries,525.77,44,5,1045.77
b6c609b8,2023-12-02,West,Electronics,2669.79,2,19,132.98
97dd7334,2023-11-07,West,Groceries,3497.11,6,7,952.92
3324bd63,2023-01-11,South,Clothing,4324.06,34,14,150.58
d7c04e1c,2023-03-18,North,Groceries,4529.05,9,15,1406.72
860f2786,2024-02-27,East,Groceries,3740.01,4,7,1330.3
4c8be557,2023-06-01,South,Clothing,1741.35,32,37,1195
33e1d08b,2023-05-27,North,Sports,3208.93,37,15,212.46
58312223,2023-01-13,North,Furniture,4678.6,15,31,1304.37
d7f5a04e,2023-12-04,North,Groceries,4318.76,50,6,213.96
28b4302a,2023-03-06,East,Clothing,4402.77,4,36,61.49
fcc37316,2023-11-29,South,Clothing,92.58,41,39,534.05
9769d2d6,2023-01-02,South,Sports,2508.59,23,25,1852.47
7106582d,2023-11-15,East,Sports,3399.08,24,28,1782.82
89f81270,2024-05-13,North,Furniture,4153.2,31,23,1542.38
7cf824ab,2023-07-29,North,Furniture,3465.45,48,41,1240.19
0480fb10,2024-10-07,North,Electronics,4308.9,29,32,411.99
8bf4368f,2024-07-23,West,Sports,760.31,29,38,1902.36
7d78eeb3,2023-07-31,West,Furniture,3296.95,20,11,266.62
ee1d05c8,2024-02-29,South,Electronics,4645.48,48,13,1580.77
d9a0e9bf,2023-11-05,East,Groceries,4024.06,50,19,886.41
dd31037e,2023-02-08,West,Furniture,2135.91,6,13,1052.12
b842e633,2024-02-02,West,Electronics,3702.32,22,14,218.6
5176cb56,2023-02-19,North,Clothing,1978.92,9,41,750.93
ce1a18d7,2023-06-04,North,Groceries,2952.17,40,19,1677.2
aca081d5,2023-12-19,West,Groceries,327.1,19,45,596.21
fecbf668,2023-03-04,South,Clothing,2313.82,17,48,181.83
76af874e,2024-05-27,East,Sports,2156.26,18,18,687.58
84787a20,2023-06-26,North,Groceries,739.33,36,9,32.79
10c0996d,2023-11-08,East,Clothing,1137.32,43,8,833.66
